"","treatment","longevity","S","I","R","avgS","avgI","avgR","maxI","tmaxI","quality0"
"event.times2042","full",120,0.1,0.27,0.63,0.108514851485149,0.316336633663366,0.575148514851485,0.42,"142.186806023721",1.3128358929773
"event.times2043","low.var",120,0.36,0.25,0.39,0.36970297029703,0.214257425742574,0.416039603960396,0.44,"129.569381825526",1.05078262648831
"event.times2044","+high",120,0,0.45,0.55,0,0.438910891089109,0.561089108910891,0.58,"140.831093333831",1.02033336528582
"event.times2045","+low",120,0.13,0.2,0.67,0.156633663366337,0.165742574257426,0.677623762376238,0.39,"181.778817817074",0.785503155096726
"event.times2046","full",120,0,0,1,0,0.0851485148514852,0.914851485148515,0.46,"48.4071937314466",1.46715447685894
"event.times2047","low.var",120,0.27,0.29,0.44,0.287227722772277,0.312673267326733,0.40009900990099,0.43,"60.7366576299603",0.87828185265171
"event.times2048","+high",120,0.82,0,0.18,0.84990099009901,0,0.15009900990099,0.01,"0",0.764620781873212
"event.times2049","+low",120,0.77,0,0.23,0.848217821782178,0,0.151782178217822,0.01,"0",0.23586401426185
"event.times2050","full",120,0.1,0.38,0.52,0.135940594059406,0.322079207920792,0.541980198019802,0.49,"134.155035003039",0.692421688568316
"event.times2051","low.var",120,0.03,0.41,0.56,0.045049504950495,0.357524752475248,0.597425742574257,0.49,"134.707052189588",1.07576332853488
"event.times2052","+high",120,0,0.18,0.82,0,0.196831683168317,0.803168316831683,0.6,"49.5795706457333",1.39899357714508
"event.times2053","+low",120,0.82,0,0.18,0.799207920792079,0,0.200792079207921,0.01,"0",0.370412793010799
"event.times2054","full",120,0.17,0.35,0.48,0.20019801980198,0.335643564356436,0.464158415841584,0.44,"177.379495285172",0.732523990086467
"event.times2055","low.var",120,0.09,0.28,0.63,0.0487128712871287,0.324752475247525,0.626534653465347,0.53,"76.4599690210332",0.905093665025738
"event.times2056","+high",120,0,0.19,0.81,0,0.26009900990099,0.73990099009901,0.65,"71.8734932225619",1.4261601472773
"event.times2057","+low",120,0.2,0.19,0.61,0.247623762376238,0.142772277227723,0.60960396039604,0.3,"130.842889347006",0.65395627595601
"event.times2058","full",120,0.15,0.41,0.44,0.146732673267327,0.317722772277228,0.535544554455446,0.44,"83.1378087708101",0.636573534379413
"event.times2059","low.var",120,0.26,0.24,0.5,0.213267326732673,0.307326732673267,0.479405940594059,0.45,"82.2034030279767",0.807166238564882
"event.times2060","+high",120,0.15,0.35,0.5,0.117326732673267,0.368316831683168,0.514356435643564,0.57,"112.57389095881",1.56198843380469
"event.times2061","+low",120,0.39,0.11,0.5,0.271287128712871,0.172871287128713,0.555841584158416,0.39,"177.114087386972",0.948442116488783
"event.times2062","full",120,0.05,0.19,0.76,0.0376237623762376,0.217227722772277,0.745148514851485,0.47,"88.6574711913332",0.904081763793614
"event.times2063","low.var",120,0,0.31,0.69,0,0.371386138613861,0.628613861386139,0.49,"140.243197321799",0.922513423234665
"event.times2064","+high",120,0,0.27,0.73,0,0.323069306930693,0.676930693069307,0.62,"57.2984342677933",1.36311532295464
"event.times2065","+low",120,0.52,0.12,0.36,0.428118811881188,0.126831683168317,0.445049504950495,0.3,"93.7903453354698",0.981108012686383
"event.times2066","full",120,0.18,0.36,0.46,0.182475247524752,0.33039603960396,0.487128712871287,0.5,"65.7848577515797",0.915624618401696
"event.times2067","low.var",120,0.1,0.27,0.63,0.122970297029703,0.316039603960396,0.560990099009901,0.44,"113.835088285594",0.987117182791468
"event.times2068","+high",120,0,0.44,0.56,0,0.421980198019802,0.578019801980198,0.64,"77.8726595179083",1.50820398967413
"event.times2069","+low",120,0.4,0.12,0.48,0.314059405940594,0.0866336633663366,0.599306930693069,0.33,"169.852469664717",0.996977125800479
"event.times2070","full",120,0.14,0.28,0.58,0.137425742574257,0.312772277227723,0.54980198019802,0.48,"96.8852228025543",1.12818946517881
"event.times2071","low.var",120,0.31,0.25,0.44,0.337524752475248,0.20990099009901,0.452574257425743,0.38,"47.5618912029873",0.996994689735773
"event.times2072","+high",120,0,0.39,0.61,0,0.323267326732673,0.676732673267327,0.58,"58.9791656213438",1.71415603820681
"event.times2073","+low",120,0.07,0.15,0.78,0.0793069306930693,0.133762376237624,0.786930693069307,0.32,"184.687286184941",0.644640787890728
"event.times2074","full",120,0.29,0.26,0.45,0.291089108910891,0.238910891089109,0.47,0.48,"80.2872686822683",1.11713041527431
"event.times2075","low.var",120,0.08,0.3,0.62,0.171782178217822,0.29019801980198,0.538019801980198,0.51,"63.2657415545544",0.808010263460468
"event.times2076","+high",120,0,0.47,0.53,0,0.445445544554455,0.554554455445545,0.61,"117.8088716205",1.27248658693303
"event.times2077","+low",120,0.4,0.17,0.43,0.359009900990099,0.156831683168317,0.484158415841584,0.37,"112.950006312371",0.850432315505971
"event.times2078","full",120,0.17,0.36,0.47,0.208514851485149,0.372772277227723,0.418712871287129,0.45,"104.129740117487",1.35996344010607
"event.times2079","low.var",120,0.27,0.27,0.46,0.252574257425743,0.33990099009901,0.407524752475247,0.46,"48.1962969037064",0.935390935360965
"event.times2080","+high",120,0,0.14,0.86,0,0.183960396039604,0.816039603960396,0.61,"38.7314419486748",1.51374499850309
"event.times2081","+low",120,0.25,0.15,0.6,0.267821782178218,0.12960396039604,0.602574257425743,0.38,"177.535318851252",0.646751480037011
"event.times2082","full",120,0.15,0.32,0.53,0.16970297029703,0.201683168316832,0.628613861386139,0.49,"57.6545443159285",1.60526921684024
"event.times2083","low.var",120,0.29,0.3,0.41,0.310594059405941,0.314554455445545,0.374851485148515,0.4,"73.9250272232277",1.18167752435893
"event.times2084","+high",120,0,0.49,0.51,0,0.477326732673267,0.522673267326733,0.62,"69.1429801376896",1.39256480597158
"event.times2085","+low",120,0.89,0,0.11,0.794554455445545,0,0.205445544554455,0.01,"0",0.335296054809814
"event.times2086","full",120,0.25,0.24,0.51,0.205742574257426,0.197029702970297,0.597227722772277,0.33,"67.0005005065437",0.408197326455607
"event.times2087","low.var",120,0,0.28,0.72,0,0.241980198019802,0.758019801980198,0.5,"87.770772238592",0.984018408407444
"event.times2088","+high",120,0,0.43,0.57,0,0.45950495049505,0.540495049504951,0.62,"123.409365440814",0.933062677291762
"event.times2089","+low",120,0.13,0.22,0.65,0.140693069306931,0.168613861386139,0.690693069306931,0.38,"183.097027369818",0.230386099768576
"event.times2090","full",120,0.15,0.36,0.49,0.146237623762376,0.266336633663366,0.587425742574257,0.43,"72.5737615923059",1.47263585453318
"event.times2091","low.var",120,0,0.31,0.69,0,0.296336633663366,0.703663366336634,0.49,"105.892519471307",1.03877934172608
"event.times2092","+high",120,0,0.36,0.64,0,0.358415841584158,0.641584158415842,0.58,"106.379346009306",1.45199582294998
"event.times2093","+low",120,0.08,0.25,0.67,0.118019801980198,0.226831683168317,0.655148514851485,0.32,"125.085276310695",0.896225668187531
"event.times2094","full",120,0,0.26,0.74,0,0.239207920792079,0.760792079207921,0.42,"196.139798265939",1.08665834233627
"event.times2095","low.var",120,0,0,1,0,0.0798019801980198,0.92019801980198,0.48,"44.6395704900904",1.15189607021465
"event.times2096","+high",120,0.07,0.44,0.49,0.0526732673267327,0.39009900990099,0.557227722772277,0.57,"37.8157266823929",1.45372949989533
"event.times2097","+low",120,0.28,0.13,0.59,0.259306930693069,0.146930693069307,0.593762376237624,0.31,"196.412576508367",0.328526038263687
"event.times2098","full",120,0.28,0.3,0.42,0.280891089108911,0.307920792079208,0.411188118811881,0.46,"85.3280958346173",1.1823907676994
"event.times2099","low.var",120,0.22,0.26,0.52,0.195148514851485,0.316039603960396,0.488811881188119,0.49,"73.5933913468674",1.23954649342801
"event.times2100","+high",120,0,0.42,0.58,0,0.381980198019802,0.618019801980198,0.59,"68.4913424960652",0.887594184963564
"event.times2101","+low",120,0.34,0.15,0.51,0.396633663366337,0.136039603960396,0.467326732673267,0.35,"170.19650031555",0.510753232880257
"event.times2102","full",120,0.15,0.32,0.53,0.124653465346535,0.333564356435644,0.541782178217822,0.44,"138.179609540297",0.411022720387037
"event.times2103","low.var",120,0.19,0.22,0.59,0.201287128712871,0.298217821782178,0.50049504950495,0.45,"52.9261713831637",1.06833250418634
"event.times2104","+high",120,0.17,0.32,0.51,0.181089108910891,0.39029702970297,0.428613861386139,0.54,"106.944929527917",1.70682695385518
"event.times2105","+low",120,0.22,0.16,0.62,0.223762376237624,0.256930693069307,0.519306930693069,0.31,"176.911489101974",0.592612436638672
"event.times2106","full",120,0,0.3,0.7,0,0.283960396039604,0.716039603960396,0.52,"81.8527474664699",1.04274470780287
"event.times2107","low.var",120,0,0.22,0.78,0,0.197227722772277,0.802772277227723,0.44,"89.6425709062243",1.21245687245556
"event.times2108","+high",120,0,0.34,0.66,0,0.307128712871287,0.692871287128713,0.64,"87.0548489390417",0.868249431446066
"event.times2109","+low",120,0.16,0.22,0.62,0.175940594059406,0.159306930693069,0.664752475247525,0.35,"95.0952954327213",0.507167497320286
"event.times2110","full",120,0,0.09,0.91,0,0.0789108910891089,0.921089108910891,0.46,"188.84867457571",1.17298817128922
"event.times2111","low.var",120,0.09,0.42,0.49,0.126237623762376,0.39029702970297,0.483465346534653,0.47,"97.5683008588726",1.05014880603745
"event.times2112","+high",120,0,0.37,0.63,0,0.43,0.57,0.66,"74.5574329901022",1.33725082988244
"event.times2113","+low",120,0.21,0.14,0.65,0.215049504950495,0.147722772277228,0.637227722772277,0.34,"184.950076983288",0.851614463169474
"event.times2114","full",120,0,0.36,0.64,0,0.362574257425743,0.637425742574257,0.54,"56.0214367689161",1.68520107968428
"event.times2115","low.var",120,0.14,0.34,0.52,0.174851485148515,0.336138613861386,0.489009900990099,0.49,"88.049877258589",1.22872761783465
"event.times2116","+high",120,0.05,0.54,0.41,0.0791089108910891,0.493960396039604,0.426930693069307,0.57,"110.619205499412",1.55123653260085
"event.times2117","+low",120,0.41,0.1,0.49,0.400792079207921,0.109009900990099,0.49019801980198,0.3,"117.132773740769",0.471552313083991
"event.times2118","full",120,0.26,0.28,0.46,0.281584158415842,0.282178217821782,0.436237623762376,0.46,"94.3739529998149",0.895414695029195
"event.times2119","low.var",120,0.86,0,0.14,0.851881188118812,0,0.148118811881188,0.01,"0",0.853982355557748
"event.times2120","+high",120,0.31,0.33,0.36,0.303663366336634,0.346435643564356,0.34990099009901,0.48,"66.7490395095225",1.29010510280337
"event.times2121","+low",120,0.2,0.24,0.56,0.144257425742574,0.244950495049505,0.610792079207921,0.34,"132.936553443663",1.06993905923539
"event.times2122","full",120,0.18,0.38,0.44,0.173168316831683,0.363663366336634,0.463168316831683,0.43,"170.997986131562",0.685492412523274
"event.times2123","low.var",120,0,0,1,0,0.056039603960396,0.943960396039604,0.47,"69.8959692304065",0.869348645097864
"event.times2124","+high",120,0,0.32,0.68,0,0.382376237623762,0.617623762376238,0.58,"110.777581099508",1.68805046976149
"event.times2125","+low",120,0.23,0.19,0.58,0.199009900990099,0.198613861386139,0.602376237623762,0.37,"179.357502066156",0.983767182812972
"event.times2126","full",120,0,0,1,0,0.138613861386139,0.861386138613861,0.48,"82.7582707635096",0.980137461458399
"event.times2127","low.var",120,0,0.19,0.81,0,0.340891089108911,0.659108910891089,0.45,"123.333011528502",1.18290240100533
"event.times2128","+high",120,0,0.33,0.67,0,0.304653465346535,0.695346534653465,0.65,"116.712891946021",1.40625510225277
"event.times2129","+low",120,0.2,0.2,0.6,0.177920792079208,0.227722772277228,0.594356435643564,0.29,"155.494039743798",0.698577145961022
"event.times2130","full",120,0.78,0,0.22,0.806138613861386,0,0.193861386138614,0.01,"0",0.571326509086833
"event.times2131","low.var",120,0.13,0.24,0.63,0.134356435643564,0.25049504950495,0.615148514851485,0.49,"130.383269299931",1.02188808787704
"event.times2132","+high",120,0.89,0,0.11,0.907821782178218,0,0.0921782178217822,0.01,"0",1.0662389901495
"event.times2133","+low",120,0.31,0.26,0.43,0.277425742574257,0.215346534653465,0.507227722772277,0.33,"151.07963104357",0.972331048009046
"event.times2134","full",120,0.23,0.29,0.48,0.22990099009901,0.264950495049505,0.505148514851485,0.48,"62.0161868549859",1.34158488144762
"event.times2135","low.var",120,0.2,0.35,0.45,0.213069306930693,0.373861386138614,0.413069306930693,0.48,"86.6205650818558",0.824516176941285
"event.times2136","+high",120,0,0.22,0.78,0,0.258019801980198,0.741980198019802,0.61,"83.1158114981981",1.42815931475574
"event.times2137","+low",120,0.25,0.23,0.52,0.291188118811881,0.231980198019802,0.476831683168317,0.29,"79.2675849565098",0.948826596625114
"event.times2138","full",120,0.38,0.24,0.38,0.380990099009901,0.200792079207921,0.418217821782178,0.45,"82.191787823266",1.16183519410085
"event.times2139","low.var",120,0,0.11,0.89,0,0.169207920792079,0.830792079207921,0.5,"92.7789515822253",1.24441430012262
"event.times2140","+high",120,0.08,0.37,0.55,0.0902970297029703,0.351683168316832,0.558019801980198,0.57,"108.223567978061",1.50801661521416
"event.times2141","+low",120,0.3,0.16,0.54,0.411584158415842,0.165841584158416,0.422574257425743,0.33,"101.835649914164",0.623594655789417
"event.times2142","full",120,0.25,0.27,0.48,0.188118811881188,0.277326732673267,0.534554455445545,0.57,"116.245130746091",0.527455360649654
"event.times2143","low.var",120,0.34,0.31,0.35,0.336732673267327,0.234752475247525,0.428514851485149,0.55,"127.973878470339",0.866981993847997
"event.times2144","+high",120,0.12,0.42,0.46,0.101584158415842,0.425445544554455,0.472970297029703,0.58,"87.3108019785185",0.780332226920495
"event.times2145","+low",120,0.14,0.34,0.52,0.115247524752475,0.335841584158416,0.548910891089109,0.4,"216.309438078902",0.615301542696624
"event.times2146","full",120,0.17,0.34,0.49,0.162673267326733,0.345643564356436,0.491683168316832,0.49,"103.898072168978",1.53294116336779
"event.times2147","low.var",120,0.82,0,0.18,0.863366336633663,0,0.136633663366337,0.01,"0",1.15716316595952
"event.times2148","+high",120,0.17,0.32,0.51,0.240891089108911,0.320990099009901,0.438118811881188,0.65,"71.6480151728597",1.56526168869285
"event.times2149","+low",120,0.23,0.21,0.56,0.221980198019802,0.254752475247525,0.523267326732673,0.32,"239.453101786275",0.476364935832365
"event.times2150","full",120,0.25,0.33,0.42,0.29039603960396,0.267524752475248,0.442079207920792,0.46,"50.8910714002362",1.14177104967615
"event.times2151","low.var",120,0.14,0.19,0.67,0.16029702970297,0.237821782178218,0.601881188118812,0.52,"77.0239708153848",0.819742924811231
"event.times2152","+high",120,0,0.38,0.62,0,0.398613861386139,0.601386138613861,0.6,"95.6473176415712",1.36836888821125
"event.times2153","+low",120,0.4,0.19,0.41,0.445544554455446,0.159009900990099,0.395445544554455,0.39,"103.840887808538",1.14948104065165
"event.times2154","full",120,0.09,0.28,0.63,0.105940594059406,0.308415841584158,0.585643564356436,0.52,"75.3407514987753",1.63737734895088
"event.times2155","low.var",120,0.19,0.25,0.56,0.212079207920792,0.214950495049505,0.572970297029703,0.47,"117.077885439497",0.919021214667536
"event.times2156","+high",120,0,0.32,0.68,0,0.321188118811881,0.678811881188119,0.66,"107.600460610544",1.0035441333072
"event.times2157","+low",120,0.22,0.22,0.56,0.239405940594059,0.242673267326733,0.517920792079208,0.32,"195.094373543423",0.961448765976894
"event.times2158","full",120,0,0.4,0.6,0,0.332277227722772,0.667722772277228,0.49,"98.2155757905764",1.52739039861374
"event.times2159","low.var",120,0.22,0.35,0.43,0.189306930693069,0.305049504950495,0.505643564356436,0.46,"96.8750180681667",1.11277418214618
"event.times2160","+high",120,0,0.47,0.53,0,0.402475247524752,0.597524752475248,0.59,"53.7771433552922",1.44334360461415
"event.times2161","+low",120,0.15,0.19,0.66,0.135445544554455,0.20990099009901,0.654653465346535,0.35,"92.184892087515",1.15421844053238
"event.times2162","full",120,0.49,0.13,0.38,0.525742574257426,0.169306930693069,0.304950495049505,0.4,"75.8654996097892",0.657428222171558
"event.times2163","low.var",120,0.32,0.18,0.5,0.312673267326733,0.186435643564356,0.500891089108911,0.49,"86.8542833083108",0.874282047064038
"event.times2164","+high",120,0,0.38,0.62,0,0.353861386138614,0.646138613861386,0.61,"97.7750276482807",1.24306238290726
"event.times2165","+low",120,0.19,0.14,0.67,0.173960396039604,0.17960396039604,0.646435643564356,0.35,"154.051218293337",0.810929699753297
"event.times2166","full",120,0.2,0.28,0.52,0.188316831683168,0.341980198019802,0.46970297029703,0.41,"94.2772464446004",1.06375926347308
"event.times2167","low.var",120,0.1,0.31,0.59,0.108514851485149,0.245049504950495,0.646435643564356,0.46,"126.837881987177",0.814368660359914
"event.times2168","+high",120,0,0.33,0.67,0,0.345049504950495,0.654950495049505,0.63,"104.687710829385",1.03732319767096
"event.times2169","+low",120,0.35,0.2,0.45,0.402079207920792,0.136138613861386,0.461782178217822,0.35,"83.2851094588764",1.18153364850254
"event.times2170","full",120,0,0.19,0.81,0,0.189405940594059,0.810594059405941,0.47,"64.2330000527305",1.54284642943655
"event.times2171","low.var",120,0,0.28,0.72,0,0.230495049504951,0.76950495049505,0.5,"99.4446434546341",1.08310242446426
"event.times2172","+high",120,0,0.38,0.62,0,0.352871287128713,0.647128712871287,0.61,"116.709892064186",1.14746937392836
"event.times2173","+low",120,0.24,0.18,0.58,0.24950495049505,0.229405940594059,0.521089108910891,0.35,"189.617803633845",1.08143290076494
"event.times2174","full",120,0.04,0.35,0.61,0.0382178217821782,0.362277227722772,0.599504950495049,0.58,"57.6215148197059",1.23829699309714
"event.times2175","low.var",120,0.29,0.28,0.43,0.245049504950495,0.295544554455446,0.459405940594059,0.47,"90.7106602704858",0.854649275341711
"event.times2176","+high",120,0,0.28,0.72,0,0.357821782178218,0.642178217821782,0.58,"58.9507779552162",0.982010382614635
"event.times2177","+low",120,0.32,0.23,0.45,0.331881188118812,0.20990099009901,0.458217821782178,0.31,"53.8586507065003",0.231157690465417
"event.times2178","full",120,0.07,0.32,0.61,0.0667326732673267,0.282772277227723,0.650495049504951,0.5,"97.3100473919263",0.439970773250377
"event.times2179","low.var",120,0.23,0.16,0.61,0.22950495049505,0.191782178217822,0.578712871287129,0.47,"45.1387849683088",1.18050337301311
